subject,trial,condition,block,sound_file,arousal,valence,time_bin_s,pupil_pct_change_sound_pre500to0_bin,pupil_bin_valid_ratio,pupil_bin_valid_ratio_lt50,trial_is_rejected_pupil,pupil_baseline_pre500to0,reverse_latency_main_s,mean_aligned_spv_0to2s,congruent_occupancy_0to2s,reverse_found_main,n_valid_slowphases
sub-20,51,WB,2,39.wav,8,4,0.45,5.91542705576586,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,0.55,6.28060532494777,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,0.65,5.04158689065802,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,0.75,2.50727969587465,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,0.85,1.28045971324309,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,0.95,2.15377994751717,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,1.05,3.71194104262303,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,1.15,4.75536735050411,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,1.25,5.44352011657904,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,1.35,5.82247145709743,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,1.45,7.14118569883706,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,1.55,8.37520765641886,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,1.65,8.67895291623342,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,1.75,9.81521826339854,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,1.85,9.98866094440061,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,1.95,6.92215933421743,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,2.05,3.80982576492772,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,2.15,2.81812454396283,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,2.25,3.76897968252988,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,2.35,5.81942504920095,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,2.45,6.9566951832392,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,2.55,6.27164385963999,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,2.65,6.02876299097292,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,2.75,6.84365244413186,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,2.85,7.73308573012917,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,2.95,6.64026276682082,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,3.05,4.54963456687003,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,3.15,3.860870302077,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,3.25,4.36664746416569,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,3.35,5.2071070977649,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,3.45,6.70201956722592,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,3.55,9.323139615672,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,3.65,11.1839689777404,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,3.75,10.547373740266,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,3.85,8.44615760200731,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,3.95,6.6444743675797,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,4.05,6.1061187133638,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,4.15,7.29512465896274,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,4.25,10.115240962334,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,4.35,10.1123495444761,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,4.45,6.96748598988644,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,4.55,4.58412520074068,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,4.65,4.07866489659923,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,4.75,5.33678908842862,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,4.85,6.87280412198399,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,4.95,7.22962652214996,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,5.05,5.84491828611927,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,5.15,3.29440961189339,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,5.25,1.3138301891912,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,5.35,0.344651719172502,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,5.45,0.695754825916636,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,5.55,1.28458311961889,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,5.65,0.561354152071248,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,5.75,-1.9062315200847,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,5.85,-3.03499247757548,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,51,WB,2,39.wav,8,4,5.95,-2.28316422903411,1,0,0,22.5729062313836,0.576,8.15538020698963,0.517482517482518,1,11
sub-20,52,WB,2,17.wav,2,4,0.05,-1.13623998436712,1,0,0,22.233373303821,1.164,1.00207304482212,0.0619380619380619,1,7
sub-20,52,WB,2,17.wav,2,4,0.15,-3.39883055949851,1,0,0,22.233373303821,1.164,1.00207304482212,0.0619380619380619,1,7
sub-20,52,WB,2,17.wav,2,4,0.25,-5.13588933431491,1,0,0,22.233373303821,1.164,1.00207304482212,0.0619380619380619,1,7
sub-20,52,WB,2,17.wav,2,4,0.35,-5.22539220679817,1,0,0,22.233373303821,1.164,1.00207304482212,0.0619380619380619,1,7
sub-20,52,WB,2,17.wav,2,4,0.45,-3.94863578650828,1,0,0,22.233373303821,1.164,1.00207304482212,0.0619380619380619,1,7
sub-20,52,WB,2,17.wav,2,4,0.55,-2.33498370886094,1,0,0,22.233373303821,1.164,1.00207304482212,0.0619380619380619,1,7
sub-20,52,WB,2,17.wav,2,4,0.65,-1.26877877157873,1,0,0,22.233373303821,1.164,1.00207304482212,0.0619380619380619,1,7
sub-20,52,WB,2,17.wav,2,4,0.75,-1.4498942972048,1,0,0,22.233373303821,1.164,1.00207304482212,0.0619380619380619,1,7
sub-20,52,WB,2,17.wav,2,4,0.85,-1.78767897170041,1,0,0,22.233373303821,1.164,1.00207304482212,0.0619380619380619,1,7
